id,name,host_id,host_name_primary,host_name_secondary,neighbourhood,location_id,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,quality_minimum_nights_long,quality_availability_365,quality_price_outlier,quality_last_review_ismissing,quality_reviews_per_month_ismissing,quality_num_missing
27130224,Charming East Park Suite No.1 By Zencity,47172572,Zencity,,Hyde Park,739,41.79909132,-87.58558683,Entire home/apt,99.0,2,11,2018-10-28,3.27,56,100,False,False,False,False,False,0
27130315,Charming East Park Suite No.2 By Zencity,47172572,Zencity,,Hyde Park,7070,41.7996417,-87.58548318,Entire home/apt,99.0,2,6,2018-10-15,1.82,56,103,False,False,False,False,False,0
27130424,Charming East Park Suite No.3 By Zencity,47172572,Zencity,,Hyde Park,5076,41.79901696,-87.58395528,Entire home/apt,99.0,2,9,2018-11-10,2.97,56,100,False,False,False,False,False,0
27131606,Historic Artist Loft In Fulton Market/ West Loop,2619611,Andrew,,Near West Side,3258,41.88602933,-87.65016424,Entire home/apt,159.0,2,8,2018-11-04,3.69,2,252,False,False,False,False,False,0
27131744,"Cozy, Clean And Affordable Room",52058596,Tete,,West Town,3943,41.90677739,-87.68808941,Private room,55.0,1,9,2018-10-16,2.6,1,358,False,False,False,False,False,0
27133250,Trendy Wicker Park 2 Bed W Back Patio & Parking,4989023,Torie,,Logan Square,5854,41.91455966,-87.67085912,Entire home/apt,180.0,2,5,2018-10-07,1.38,1,44,False,False,False,False,False,0
27134894,Heart Of Chicago Near The Beach,94051286,Tammie,,Edgewater,2380,41.9885683,-87.65679897,Entire home/apt,85.0,2,15,2018-10-21,4.33,1,296,False,False,False,False,False,0
27135034,Chicago Cozy Den,5549591,"Ligia, Carly",,Irving Park,5031,41.95527449,-87.70089754,Entire home/apt,100.0,1,20,2018-11-04,5.77,1,266,False,False,False,False,False,0
27136068,Elegant Hyde Park Apartment,5915923,Meghan Anne,,Hyde Park,6252,41.79930786,-87.58877842,Private room,58.0,2,19,2018-11-05,6.4,1,326,False,False,False,False,False,0
27136878,3 Bedroom Townhome Minutes From Downtown,204303072,George,,West Town,1322,41.90102592,-87.66381044,Entire home/apt,149.0,2,38,2018-11-12,10.86,1,74,False,False,False,False,False,0
27137166,The Business Traveler'S Home Away From Home,2231781,Bill,,West Town,5272,41.89676407,-87.67166813,Shared room,41.0,1,1,2018-09-17,0.5,1,0,False,True,False,False,False,0
27162130,A Nice Place To Call Home In Lincoln Park,164710043,Noahandteam,,Lincoln Park,1838,41.93109028,-87.6544613,Entire home/apt,99.0,1,11,2018-11-04,3.55,26,98,False,False,False,False,False,0
27162417,Two Bedroom Lakeview Apartment,115963417,Giovanni,,Lake View,850,41.93929009,-87.66098793,Entire home/apt,100.0,2,8,2018-11-12,2.22,1,61,False,False,False,False,False,0
27162892,"Your Home In Chicago With Amenities Gym, Pool",52673229,Martin,,Uptown,1431,41.97039664,-87.65553881,Entire home/apt,100.0,2,16,2018-11-04,4.36,1,156,False,False,False,False,False,0
27163102,Chicago King Suite,204518151,Gilda,,Near North Side,975,41.89981724,-87.62275768,Private room,200.0,1,0,,0.0,1,88,False,False,False,True,True,2
27164375,Beis West Rogers Park,204529571,Adam,,West Ridge,5067,42.00077384,-87.70682106,Private room,45.0,2,6,2018-10-19,1.84,1,83,False,False,False,False,False,0
27165023,15 Min Uber To Magnificent Mile Near Wrigley,166918192,Sara,Samir,Uptown,5568,41.97117071,-87.66082734,Entire home/apt,100.0,1,11,2018-11-11,3.4,19,250,False,False,False,False,False,0
27165918,Panoramic Urban Views From A Slick South Loop Pad,75055983,Albert,,Loop,7234,41.87053925,-87.62816259,Entire home/apt,160.0,2,15,2018-11-12,4.79,1,236,False,False,False,False,False,0
27166317,"Old Town, Gold Coast, Downtown, Lincoln Park,Beach",23612069,Tj,,Near North Side,4212,41.90675895,-87.63495929,Entire home/apt,98.0,1,16,2018-10-31,4.25,10,88,False,False,False,False,False,0
27168143,Fully Serviced 1St Floor Unit 15 Min From O Hare,204564557,Ingrid,,Forest Glen,5775,41.97502256,-87.75423804,Entire home/apt,95.0,2,6,2018-10-16,2.2,3,180,False,False,False,False,False,0
27168613,Princeton Bath And Tennis 1,202087077,Patrick,,Fuller Park,6985,41.81493648,-87.63263013,Entire home/apt,39.0,1,21,2018-10-28,5.73,1,361,False,False,False,False,False,0
27169796,"Stunning 3Br Condo, Walk To Everything. Chicago",4335446,Carrie,,Near South Side,2717,41.86601296,-87.62517582,Entire home/apt,320.0,2,5,2018-10-27,1.56,20,19,False,False,False,False,False,0
27171423,Nearmccormick&Chicagodowntownnightview&Lakeview,202808529,Chris,,Near South Side,4931,41.84760784,-87.61709803,Private room,59.0,2,12,2018-11-12,3.3,1,220,False,False,False,False,False,0
27187793,Modern Cozy Chicago Apartment At The Best Location,10635447,Aly,,Loop,5307,41.86805436,-87.62698699,Entire home/apt,230.0,1,19,2018-11-03,5.09,2,159,False,False,False,False,False,0
27188561,A Touch Of Love,204721764,Beulah,,Englewood,2538,41.77046404,-87.64437149,Entire home/apt,60.0,2,3,2018-10-29,2.81,1,180,False,False,False,False,False,0
27192574,Cozy Bucktown Apartment,24772757,Erinn,,Logan Square,6675,41.9207783,-87.6779509,Entire home/apt,175.0,1,8,2018-10-28,2.33,1,7,False,False,False,False,False,0
27193543,Avondale / Logan Sq. 2Nd Floor Parking,71463113,Barry,,Avondale,3550,41.93417149,-87.70836807,Entire home/apt,97.0,1,21,2018-11-14,8.4,1,1,False,False,False,False,False,0
27196425,Stunning 2Br/ 2Ba Unit Available Now,4335446,Carrie,,Near South Side,5633,41.86519128,-87.62485764,Entire home/apt,260.0,3,4,2018-10-24,1.25,20,6,False,False,False,False,False,0
27197594,"Want To Get Away Stylish, Cozy Private Room& Bath",135145632,Courtney,,New City,7183,41.79850682,-87.67548865,Private room,80.0,1,4,2018-10-14,1.76,2,174,False,False,False,False,False,0
27198576,Cozy Urban Two Bedroom For Good Vibes &Relaxation,135145632,Courtney,,New City,5601,41.7970189,-87.67691749,Shared room,150.0,1,6,2018-11-04,1.73,2,175,False,False,False,False,False,0
27209642,New Luxury 2Br Loft In The Heart Of Chicago,204907344,Ana,,Loop,995,41.87346104,-87.63228464,Entire home/apt,225.0,2,17,2018-11-10,4.64,1,253,False,False,False,False,False,0
27217611,Perfect Spot Lincoln Park/ Old Town,204969763,Daniel,,Lincoln Park,7115,41.91750309,-87.64084548,Private room,150.0,1,9,2018-10-15,2.45,1,43,False,False,False,False,False,0
27223762,The California Condo,53848715,Cori,,West Town,5781,41.90250034,-87.69762467,Entire home/apt,150.0,2,10,2018-11-11,3.37,1,3,False,False,False,False,False,0
27223908,Updated Condo In West Town With Porch,44997651,David,,West Town,690,41.89469719,-87.66167937,Private room,75.0,1,18,2018-11-05,6.59,2,31,False,False,False,False,False,0
27226654,Modern 2Br Flat In Historic Lincoln Park,8761227,Riana,,Lincoln Park,292,41.92479235,-87.64298038,Entire home/apt,98.0,1,20,2018-11-12,7.23,1,10,False,False,False,False,False,0
27226695,Perfect Home For Relaxing And Entertaining,46939427,Anthony,,North Center,1844,41.95673366,-87.69025655,Entire home/apt,400.0,2,1,2018-10-21,1.0,3,362,False,False,False,False,False,0
27228203,30+ Nights Only: Combined Pilsen 3Br Remodeled,100782278,Emily,Rich,Lower West Side,6876,41.84906626,-87.680554,Entire home/apt,79.0,31,0,,0.0,11,335,False,False,False,True,True,2
27229757,One Bedroom Apartment Gold Coast / Lincoln Park,176809783,Maxwell,,Near North Side,5459,41.91001526,-87.62755189,Entire home/apt,104.0,1,10,2018-11-04,3.13,1,146,False,False,False,False,False,0
27230321,Huge Space Two Levels Of Living Parking,205076229,Arno,,Lincoln Park,4156,41.93012009,-87.65956173,Entire home/apt,300.0,2,4,2018-10-21,1.52,1,170,False,False,False,False,False,0
27232131,"Penthouse Condo,Spectacular City View From Balcony",10347117,Alexandra,,Near North Side,809,41.90421005,-87.64204413,Entire home/apt,325.0,1,8,2018-10-21,2.2,1,0,False,True,False,False,False,0
27234442,"Convenient, Comfortable, Unique, &Family Friendly",25370590,Lindsay,,Uptown,4516,41.96739236,-87.65668397,Private room,80.0,2,7,2018-10-28,3.09,1,151,False,False,False,False,False,0
27234569,Spacious Old Town 3Br Duplex Sleeps 14,143825988,Reserve,,Near North Side,4560,41.90830877,-87.63928382,Entire home/apt,1999.0,2,9,2018-11-08,2.7,33,206,False,False,True,False,False,0
27236604,Bright & Minimalistic Studio Near Wrigley/ Boystown,46307899,Coreena,,Lake View,1878,41.94572398,-87.64472127,Entire home/apt,110.0,1,6,2018-10-28,3.83,1,0,False,True,False,False,False,0
27236816,Close To Downtown/ Uic Sharerd Bedroom Medical Dist,50610697,Keri Terrell,,Near West Side,5199,41.87240052,-87.68597033,Shared room,35.0,60,0,,0.0,2,133,False,False,False,True,True,2
27239678,Master Bedroom W/ A Bath And Balcony 5Min U Of C,204610122,Top Notch,,Woodlawn,1396,41.77662439,-87.59641291,Private room,50.0,1,12,2018-10-28,3.46,1,22,False,False,False,False,False,0
27239937,"Sunny Room + Parking, 5 Min To Uic Med Dist & Loop",99375151,Marina,,Near West Side,4035,41.86791542,-87.6557417,Private room,19.0,1,24,2018-10-27,6.99,40,72,False,False,False,False,False,0
27240428,"Sunny Room For 3 People, 2 Beds & Free Parking",99375151,Marina,,Near West Side,3323,41.87713517,-87.64227367,Private room,19.0,1,22,2018-10-31,6.06,40,67,False,False,False,False,False,0
27240769,"Lovely Private Room, Great Location + Free Parking",99375151,Marina,,Near West Side,771,41.87922962,-87.64150877,Private room,19.0,1,19,2018-10-27,5.23,40,75,False,False,False,False,False,0
27247279,Jefferson Park Free Parking 15 Min Ord/ Downtown3,198731500,J.R.,,Jefferson Park,5349,41.97136491,-87.77140485,Entire home/apt,70.0,1,16,2018-10-21,4.32,3,359,False,False,False,False,False,0
27248380,Urban Farm Oasis,40970511,Laura,,Portage Park,6903,41.95390424,-87.78559791,Entire home/apt,295.0,3,1,2018-08-06,0.29,1,0,False,True,False,False,False,0
27250095,Fully Serviced 2Nd Floor Unit 15 Min From O Hare,204564557,Ingrid,,Jefferson Park,2832,41.97187078,-87.75908774,Entire home/apt,85.0,1,2,2018-09-30,0.98,3,179,False,False,False,False,False,0
27251335,Gorgeous Hideout In Pilsen Close To Everything,205251032,Salvador,,Lower West Side,3988,41.85823869,-87.67181736,Entire home/apt,112.0,2,13,2018-11-04,6.29,1,78,False,False,False,False,False,0
27251353,Full 2 Bed/ 1.5 Ba Apt In The Heart Of Lakeview,169341650,Esther,,Lake View,1917,41.93474149,-87.63773644,Entire home/apt,140.0,1,4,2018-09-17,1.46,2,12,False,False,False,False,False,0
27251358,Private Room In The Heart Of Lakeview,169341650,Esther,,Lake View,6794,41.93571775,-87.63765591,Private room,60.0,1,2,2018-09-11,0.71,2,107,False,False,False,False,False,0
27251750,Fulton Market Muse Stunning 2 Bath/ 2 Bed,205249830,Elizabeth,,Near West Side,1138,41.88426368,-87.65581218,Entire home/apt,235.0,1,23,2018-11-13,6.76,1,91,False,False,False,False,False,0
27260232,The Dutch House,118584876,Jeremy,,Irving Park,6039,41.94803235,-87.69849682,Private room,75.0,1,9,2018-11-11,3.6,1,60,False,False,False,False,False,0
27263771,In The Heart Of Everything Downtown Stunning,4335446,Carrie,,Near North Side,2956,41.89425819,-87.62089605,Entire home/apt,375.0,3,2,2018-09-23,0.81,20,22,False,False,False,False,False,0
27264058,Andersonville Greystone With Bohemian Style,9418469,Matthew,Cynthia,Uptown,6813,41.96741663,-87.66937681,Entire home/apt,115.0,2,11,2018-10-28,3.44,2,145,False,False,False,False,False,0
27265021,Spacious 1 Bed 1.5 Miles From Wrigley Field. Walking Distance To Andersonville S Great Neighborhood W Tons Of Bars Restaurants And Shops. 10 Min Walk To Ravenswood Metro. Damen Brown Line. Wilson Red Line. Right Next To 22 Clark Bus. All Dogs Welcome,53836259,Robert,,Uptown,1397,41.96630085,-87.66927206,Entire home/apt,125.0,1,1,2018-09-03,0.41,1,4,False,False,False,False,False,0
27265667,Modern Condo With Skyline View,2522506,Emma,Jeremy,East Garfield Park,2926,41.88156161,-87.69568462,Entire home/apt,135.0,2,9,2018-11-05,5.09,1,176,False,False,False,False,False,0
27265875,Home Away From Home Minutes To Mccormick Place,107953984,Andy,,Douglas,477,41.82918644,-87.62254791,Entire home/apt,160.0,1,17,2018-11-04,4.64,2,343,False,False,False,False,False,0
27266381,The Best For Groups Chicago Wicker Park,201173903,Connor,,West Town,6263,41.90179807,-87.68246137,Entire home/apt,150.0,1,13,2018-11-10,3.71,1,80,False,False,False,False,False,0
27277308,Luxury Highrise Condo Lincoln Park,48603957,Ariel,,Lincoln Park,6034,41.91748328,-87.6364503,Entire home/apt,200.0,2,7,2018-10-08,2.02,1,0,False,True,False,False,False,0
27277595,The Cozy Room In Bucktown,70251136,Ledja,,Logan Square,5412,41.92241955,-87.67755732,Private room,45.0,2,0,,0.0,1,7,False,False,False,True,True,2
27279571,"Private Room #1, Only 15 Mins Away From Downtown",150600310,Jose,,South Lawndale,6748,41.83836222,-87.7104192,Private room,65.0,2,4,2018-09-17,1.15,3,164,False,False,False,False,False,0
27280182,"Pink House Hideaway, Chicago",1117060,Ty,,West Town,1925,41.8981398,-87.66910678,Entire home/apt,135.0,1,10,2018-10-15,2.86,1,88,False,False,False,False,False,0
27282179,"Wrigley+Lakefront Depaul & Southport, Parking, W/ D",104419572,John,,Lake View,5376,41.93380095,-87.65707351,Entire home/apt,125.0,1,17,2018-11-14,12.14,1,130,False,False,False,False,False,0
27282218,Private Room In Modern Townhome With Rooftop,14899210,Nichole,,Near West Side,1217,41.87271876,-87.68634274,Private room,109.0,1,6,2018-10-21,1.75,1,179,False,False,False,False,False,0
27282887,Chicago Apartment Great Location,27185271,Emily,,Lake View,1522,41.93649078,-87.64968695,Entire home/apt,87.0,1,12,2018-10-29,4.14,1,60,False,False,False,False,False,0
27283107,Iit Uic Uc Navy Pier Mcg Lake Loop Chinatown,19753340,Jason,,Douglas,4337,41.82690694,-87.62376239,Private room,39.0,30,0,,0.0,2,365,False,False,False,True,True,2
27286183,The Garden Get Away,133759935,Tyre,,Douglas,2245,41.82837582,-87.61997329,Entire home/apt,85.0,3,10,2018-11-04,3.19,2,41,False,False,False,False,False,0
27291771,Brooklyn Style Bedroom,19069769,Brad,,Avondale,2919,41.93823518,-87.70786494,Private room,59.0,1,7,2018-10-09,2.1,5,11,False,False,False,False,False,0
27302430,Budget Friendly Private Bed & Bath,202509121,Stephen,,Englewood,4450,41.78009155,-87.63801504,Private room,40.0,1,1,2018-08-21,0.34,1,61,False,False,False,False,False,0
27307059,"Spacious, Homey, Book Filled Apartment",476652,Tess,,Washington Park,6210,41.79037734,-87.62319496,Entire home/apt,65.0,5,0,,0.0,1,318,False,False,False,True,True,2
27307401,Stunning 3/ 3 River West Duplex W/ Private Roofdeck,50122516,John,,West Town,4010,41.89903445,-87.65847949,Entire home/apt,400.0,3,3,2018-09-17,0.87,1,20,False,False,False,False,False,0
27308270,"Sophisticated, 2 Br Luxury Condo In Old Town",19231314,John,,Lincoln Park,2559,41.91489863,-87.64190183,Entire home/apt,225.0,2,10,2018-11-11,2.94,1,76,False,False,False,False,False,0
27310680,Chicago House,19753340,Jason,,Douglas,7503,41.8275617,-87.62176156,Private room,29.0,30,0,,0.0,2,365,False,False,False,True,True,2
27311907,Chicago House,161169123,Audrey,,Lincoln Square,6834,41.98043609,-87.69969724,Private room,70.0,4,0,,0.0,2,180,False,False,False,True,True,2
27312267,"As Seen On Nbc S Hit Series, Chicago Fire",171513876,Andre,,West Town,2824,41.89928838,-87.67869126,Entire home/apt,350.0,2,6,2018-11-11,2.9,1,360,False,False,False,False,False,0
27312442,Private Room #2 Only 15 Minutes From Downtown,150600310,Jose,,South Lawndale,5431,41.83721469,-87.70925754,Private room,60.0,2,3,2018-08-11,0.86,3,165,False,False,False,False,False,0
27313653,Cozy & Comfort Double Room Close To Downtown,117514852,Lily,,Near West Side,1362,41.87518621,-87.68828253,Private room,50.0,1,18,2018-11-10,5.63,1,171,False,False,False,False,False,0
27329161,Guest Bedroom And Private Bathroom,171498843,Maria,Tim,North Park,1555,41.97796288,-87.71034921,Private room,35.0,1,9,2018-11-03,4.35,1,81,False,False,False,False,False,0
27331956,Cozy Bedroom In Mid Century Modern Apartment,62015255,Hazal,,Lincoln Park,2659,41.92150736,-87.66509265,Private room,60.0,1,8,2018-10-14,2.2,1,62,False,False,False,False,False,0
27332055,Large House 3 Miles From Downtown Chicago,39649498,Ellen,,West Town,6716,41.89347269,-87.67448242,Entire home/apt,275.0,2,14,2018-10-21,4.38,1,166,False,False,False,False,False,0
27333611,"Of Chicago 2Br, 2Bth Apt. 7Min To Downtown",204270988,Andrea,,Near West Side,108,41.86939874,-87.68778098,Entire home/apt,150.0,2,19,2018-11-14,6.0,1,147,False,False,False,False,False,0
27335090,1880'S Victorian Greystone < Room #3 Low Monthly,41939676,Delores,,Oakland,3253,41.8260759,-87.60359507,Private room,44.0,14,0,,0.0,9,365,False,False,False,True,True,2
27335238,Perfect Logan Square 2 Br,1507447,David,,Avondale,6010,41.93557653,-87.71341455,Entire home/apt,120.0,2,5,2018-09-16,1.65,1,109,False,False,False,False,False,0
27336879,Noble Square/ Wicker Park 2 Bedroom Condo,63820186,Kara,,West Town,4499,41.89861857,-87.66354533,Entire home/apt,229.0,2,1,2018-09-03,0.41,1,99,False,False,False,False,False,0
27337953,Design District Owner'S Flat,202622038,Kathryn,,Near North Side,482,41.89254187,-87.63448972,Entire home/apt,450.0,1,13,2018-11-07,4.02,1,311,False,False,False,False,False,0
27338362,Ridgeway Duplex 1 Trendy Logan Square,201058036,Gladys,,Avondale,4748,41.9334697,-87.72226795,Entire home/apt,179.0,1,18,2018-11-11,5.57,5,80,False,False,False,False,False,0
27338564,Comfy Room In Edgewater,116537780,Eric,,Edgewater,851,41.99705867,-87.66879602,Private room,40.0,2,11,2018-10-28,3.2,5,0,False,True,False,False,False,0
27338573,Castle In The Sky In Wicker,106744806,Patrick,,West Town,989,41.9090245,-87.68060937,Entire home/apt,141.0,1,1,2018-09-02,0.4,3,0,False,True,False,False,False,0
27339033,Great 2Bedroom In Wrigleyville Southport Boystown,126016266,Paul,Olgi,Lake View,4166,41.94973146,-87.65928217,Entire home/apt,189.0,2,11,2018-10-29,3.17,2,70,False,False,False,False,False,0
27339309,Cozy 2 Bds Apt. #2 In Hot Lincoln Square,201058036,Gladys,,Lincoln Square,629,41.97443448,-87.69248735,Entire home/apt,125.0,1,20,2018-11-11,5.71,5,84,False,False,False,False,False,0
27341400,Modern 1 Bedroom In Modern Building,4982817,Andrew,,Loop,2949,41.8870557,-87.63280033,Entire home/apt,0.0,30,0,,0.0,8,90,False,False,True,True,True,2
27341447,Vintage Wicker Apartment W/ Rooftop,106744806,Patrick,,West Town,716,41.90840961,-87.68219233,Private room,75.0,1,5,2018-08-31,1.46,3,0,False,True,False,False,False,0
27347716,"Privqueenbed,Midway,Mccormick,Freepark,#3Bus,48Trn",42524732,Kay,,Grand Boulevard,5172,41.80582054,-87.61627861,Private room,75.0,3,1,2018-10-08,0.77,11,90,False,False,False,False,False,0
27352401,Cozy And Quaint Edgewater Room,116537780,Eric,,Edgewater,6321,41.99536933,-87.66755832,Private room,35.0,2,7,2018-10-28,2.19,5,0,False,True,False,False,False,0
27359639,Center Of Lincoln Park/ Depaul/ Train+ Free Parking,153282233,Justin,,Lincoln Park,5024,41.91869936,-87.65137411,Entire home/apt,207.0,1,28,2018-11-11,9.66,2,160,False,False,False,False,False,0
27361825,Elm Street Palace,206195810,D,,Near North Side,5068,41.90352722,-87.6295329,Entire home/apt,200.0,12,0,,0.0,1,89,False,False,False,True,True,2
27361959,1880'S Victorian Greystone Room #2 Low Monthly,41939676,Delores,,Oakland,6840,41.82515615,-87.60400264,Private room,48.0,14,0,,0.0,9,365,False,False,False,True,True,2
27362537,Luxury Private Home Close To Wrigley & Lakefront,206009013,Maximillian,,Uptown,1398,41.95906261,-87.64993877,Entire home/apt,750.0,1,24,2018-11-09,6.79,1,187,False,False,False,False,False,0
27364584,Cozy Bedroom In Vintage Apartment,46392139,Noleian,,North Center,1288,41.93694701,-87.6756687,Private room,95.0,2,0,,0.0,1,88,False,False,False,True,True,2
27365714,Little Island,139347730,Souhil,,Portage Park,4968,41.95593069,-87.75105626,Entire home/apt,45.0,2,8,2018-09-12,2.31,1,0,False,True,False,False,False,0
27365906,Room With A View,106744806,Patrick,,West Town,5748,41.90877886,-87.68224513,Private room,70.0,1,2,2018-08-05,0.58,3,0,False,True,False,False,False,0
27367223,Home Away From Home,132544953,Joe,,Garfield Ridge,4915,41.79321454,-87.797884,Entire home/apt,119.0,1,11,2018-10-31,3.11,2,102,False,False,False,False,False,0
27367784,Cubs Playoffs 15Min To Wrigley,166918192,Sara,Samir,Uptown,5477,41.97177079,-87.66088565,Entire home/apt,200.0,1,17,2018-11-12,5.0,19,340,False,False,False,False,False,0
27367926,Private Room By Lake In Chicago,206247977,Merve,,Edgewater,3732,41.99025264,-87.65706918,Private room,30.0,5,0,,0.0,1,1,False,False,False,True,True,2
27367983,"Fun, Food, Coffee, & 10Min Train Ride To Cubs",166918192,Sara,Samir,Uptown,2927,41.97122407,-87.66067763,Entire home/apt,200.0,1,17,2018-10-31,4.9,19,245,False,False,False,False,False,0
27368082,Trendy Train To Randolph Street Fest | Wrigley,166918192,Sara,Samir,Uptown,6389,41.97245612,-87.66035746,Entire home/apt,200.0,1,15,2018-11-05,4.95,19,257,False,False,False,False,False,0
27368401,Trendy 10Min Train To Wrigley Cubs Vs Reds,166918192,Sara,Samir,Uptown,7264,41.9717853,-87.66206645,Entire home/apt,200.0,1,21,2018-11-07,6.24,19,250,False,False,False,False,False,0
27368546,15 Min Uber To Downtown Near Wrigley,166918192,Sara,Samir,Uptown,6729,41.97339741,-87.66201831,Entire home/apt,200.0,1,17,2018-11-08,5.0,19,259,False,False,False,False,False,0
27370059,Nice Bedroom With Private Bath.,129888195,Alex,,North Center,411,41.93606262,-87.68140966,Private room,50.0,1,0,,0.0,3,85,False,False,False,True,True,2
27371590,Huge Master Suite One Block From Blue Line,11108717,Chris,,Irving Park,6639,41.94785669,-87.71704769,Private room,82.0,3,10,2018-10-29,2.91,2,65,False,False,False,False,False,0
27371881,Plush Private Retreat. North Side Neighborhood,71395249,Stephanie,,Irving Park,3657,41.94884499,-87.70048063,Entire home/apt,110.0,1,12,2018-11-11,3.75,1,73,False,False,False,False,False,0
27373252,Chicago S Simple And Relaxing Single Family Home,132544953,Joe,,Garfield Ridge,4349,41.79343078,-87.79572508,Entire home/apt,108.0,1,3,2018-09-02,0.87,2,334,False,False,False,False,False,0
27373931,New Noble Home Safe+Creative Local Feels,164710043,Noahandteam,,West Town,3970,41.89737743,-87.67037303,Entire home/apt,99.0,1,11,2018-11-04,3.67,26,161,False,False,False,False,False,0
27374329,"5 Corner Room Confortable, Close To Train",132319381,Amelia,,Rogers Park,3989,42.00289851,-87.66139682,Private room,40.0,1,2,2018-11-03,1.28,4,361,False,False,False,False,False,0
27392769,Contemporary Logan Square Bungalow,21148844,Chad,,Logan Square,4867,41.92010134,-87.69443918,Entire home/apt,99.0,4,11,2018-11-12,3.51,2,84,False,False,False,False,False,0
27394849,New Updated Apartment In Old Town W/ Free Parking,8738514,Robert,,Near North Side,657,41.91016767,-87.63673472,Entire home/apt,200.0,2,6,2018-10-25,2.07,4,148,False,False,False,False,False,0
27395685,Sh Room Marlyn 17 Mins To Dowtown,202742508,Erif,,Edgewater,7018,41.99112858,-87.65879572,Private room,25.0,1,1,2018-10-01,0.65,1,66,False,False,False,False,False,0
27396530,Spacious & Beautiful Logan Square Garden Unit,43389451,Marius,Amanda,Logan Square,5906,41.92127,-87.71577228,Entire home/apt,91.0,4,10,2018-10-23,2.94,2,351,False,False,False,False,False,0
27397860,Lake View Lake Shore Dr Condo,172693717,Keisha,,Kenwood,6843,41.80347327,-87.58569968,Entire home/apt,125.0,1,2,2018-08-29,0.67,1,0,False,True,False,False,False,0
27398741,Peaceful Spacious House In Historical Pullman,9301,Charlene,,Pullman,7257,41.69064958,-87.60655746,Entire home/apt,100.0,1,8,2018-10-28,3.2,1,362,False,False,False,False,False,0
27398743,"Modern Urban Suite West Town, Centrally Located",29622436,Dina,,West Town,2343,41.89550134,-87.66041589,Entire home/apt,90.0,2,21,2018-11-06,5.94,1,20,False,False,False,False,False,0
27401065,Wrigleyville/ Lakeview Greenstar Loft,206500795,Michael,,Lake View,1997,41.95089719,-87.66101214,Entire home/apt,150.0,2,1,2018-10-15,0.94,1,87,False,False,False,False,False,0
27401532,Logan Square Sky Cave,206501503,Kristiana,,Logan Square,6314,41.9208088,-87.6965411,Entire home/apt,95.0,1,8,2018-10-28,2.31,1,1,False,False,False,False,False,0
27403446,Vintage Hyde Park Suite No.13 By Zencity,47172572,Zencity,,Hyde Park,2302,41.79915563,-87.59169341,Entire home/apt,99.0,1,14,2018-11-11,4.72,56,98,False,False,False,False,False,0
27404423,Buena Park Sheridan Condominium,206525596,Connor,,Uptown,1663,41.95768055,-87.65367218,Private room,64.0,1,13,2018-10-08,3.75,1,0,False,True,False,False,False,0
27404767,Luxury Downtown River North Loft,1118796,Stephanie,,Near North Side,3437,41.89353448,-87.62974985,Entire home/apt,200.0,2,15,2018-10-30,4.69,7,330,False,False,False,False,False,0
27405138,"The Soldier Field , Grant Park Downtown Condo",77924256,Roger Alexandre,,Loop,5004,41.87261099,-87.62619344,Entire home/apt,220.0,3,7,2018-11-06,2.04,1,99,False,False,False,False,False,0
27406478,Electric Hotel 2B1B Hottub Firepit Grill Chillzone,109664683,Rob,,North Center,6944,41.93793714,-87.67484199,Entire home/apt,400.0,1,5,2018-10-14,1.55,1,90,False,False,False,False,False,0
27406623,Linda'S Oasis,18266053,Linda,,Lincoln Park,4136,41.91732892,-87.63792684,Entire home/apt,179.0,2,10,2018-10-14,3.16,2,362,False,False,False,False,False,0
27408836,"2Br With 3 C S Cozy, Comfy, & Clean In Hot Hood",98496583,Mike,Heidi,Edgewater,4205,41.98645068,-87.67269152,Entire home/apt,66.0,1,23,2018-11-14,6.7,1,69,False,False,False,False,False,0
27412419,Bridgeport Gem > Style+Charm+Convenience,6589516,Joseph,,Bridgeport,2520,41.83122815,-87.64526593,Private room,50.0,1,14,2018-10-31,4.33,1,152,False,False,False,False,False,0
27420170,Bright & Renovated Irving Park Duplex W/ Backyard,141303483,Angela,,Irving Park,4598,41.95405942,-87.70475013,Entire home/apt,199.0,2,10,2018-11-11,4.84,1,350,False,False,False,False,False,0
27423761,Historic Chicago Neighborhood Surrounded By Woods,206531843,Thomas,,Forest Glen,4251,41.99694261,-87.76847631,Private room,50.0,1,7,2018-10-02,2.59,3,65,False,False,False,False,False,0
27424869,Wicker Park Condo With Roof Deck & Parking,65641991,Erik,,West Town,1439,41.90521986,-87.67319899,Entire home/apt,199.0,2,16,2018-11-12,5.0,1,340,False,False,False,False,False,0
27426067,Hip Logan Square Spacious & Clean 2 Bed Apt,195467041,Melanie,,Logan Square,7567,41.92706615,-87.71388303,Entire home/apt,161.0,1,20,2018-11-03,5.77,2,349,False,False,False,False,False,0
27426704,"Cozy Studio W/ Rooftop, Gym, Pool & Bar",206683505,Adam,,Uptown,5812,41.96902436,-87.65516732,Entire home/apt,110.0,2,12,2018-11-10,3.5,1,81,False,False,False,False,False,0
27427671,Spacious Tea House In The Windy City,206692905,Antonio,,Lower West Side,3360,41.84894819,-87.68139482,Entire home/apt,120.0,3,7,2018-10-07,2.08,1,50,False,False,False,False,False,0
